target,kind,band_label,dose_id,predicted,actual,subset_label
chrom_total,12Oclock,320_480nm,dose_1,0.8124615761515832,0.27379686988609,auc+continuum_depth
chrom_total,12Oclock,320_480nm,dose_2,0.7200446699752242,0.6702106062314132,auc+continuum_depth
chrom_total,12Oclock,320_480nm,dose_3,0.6869377360448342,0.746940679793033,auc+continuum_depth
chrom_total,12Oclock,320_480nm,dose_4,0.6366495015248027,0.9855803035928415,auc+continuum_depth
chrom_total,12Oclock,320_480nm,dose_5,0.683923229694821,0.8071596303191209,auc+continuum_depth
chrom_total,12Oclock,320_480nm,dose_6,0.6737289590130771,0.8313635728597397,auc+continuum_depth
chrom_total,12Oclock,320_480nm,dose_1,0.7347543425934173,0.27379686988609,auc_fwhm
chrom_total,12Oclock,320_480nm,dose_2,0.15466226503006997,0.6702106062314132,auc_fwhm
chrom_total,12Oclock,320_480nm,dose_3,0.7464011605330032,0.746940679793033,auc_fwhm
chrom_total,12Oclock,320_480nm,dose_4,0.9985207713589261,0.9855803035928415,auc_fwhm
chrom_total,12Oclock,320_480nm,dose_5,0.725397983695605,0.8071596303191209,auc_fwhm
chrom_total,12Oclock,320_480nm,dose_6,0.5662024016209379,0.8313635728597397,auc_fwhm
chrom_total,12Oclock,320_480nm,dose_1,0.8124376809880771,0.27379686988609,auc_only
chrom_total,12Oclock,320_480nm,dose_2,0.7200496888937695,0.6702106062314132,auc_only
chrom_total,12Oclock,320_480nm,dose_3,0.6869568900013785,0.746940679793033,auc_only
chrom_total,12Oclock,320_480nm,dose_4,0.6367292856629357,0.9855803035928415,auc_only
chrom_total,12Oclock,320_480nm,dose_5,0.6839240933948001,0.8071596303191209,auc_only
chrom_total,12Oclock,320_480nm,dose_6,0.6737446186631779,0.8313635728597397,auc_only
chrom_total,12Oclock,320_480nm,dose_1,0.7346198968709496,0.27379686988609,continuum_depth+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_2,0.2629994509027078,0.6702106062314132,continuum_depth+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_3,0.7196280354617983,0.746940679793033,continuum_depth+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_4,0.9217724025030077,0.9855803035928415,continuum_depth+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_5,0.7902287938745645,0.8071596303191209,continuum_depth+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_6,0.6907449293265941,0.8313635728597397,continuum_depth+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_1,0.7347492523112905,0.27379686988609,drop_fixed_terms
chrom_total,12Oclock,320_480nm,dose_2,0.1546495142643458,0.6702106062314132,drop_fixed_terms
chrom_total,12Oclock,320_480nm,dose_3,0.7465767628089832,0.746940679793033,drop_fixed_terms
chrom_total,12Oclock,320_480nm,dose_4,0.9982899122047248,0.9855803035928415,drop_fixed_terms
chrom_total,12Oclock,320_480nm,dose_5,0.7252198476730953,0.8071596303191209,drop_fixed_terms
chrom_total,12Oclock,320_480nm,dose_6,0.5663304015912503,0.8313635728597397,drop_fixed_terms
chrom_total,12Oclock,320_480nm,dose_1,0.7347492523112905,0.27379686988609,full
chrom_total,12Oclock,320_480nm,dose_2,0.1546495142643458,0.6702106062314132,full
chrom_total,12Oclock,320_480nm,dose_3,0.7465767628089832,0.746940679793033,full
chrom_total,12Oclock,320_480nm,dose_4,0.9982899122047246,0.9855803035928415,full
chrom_total,12Oclock,320_480nm,dose_5,0.7252198476730953,0.8071596303191209,full
chrom_total,12Oclock,320_480nm,dose_6,0.5663304015912503,0.8313635728597397,full
chrom_total,12Oclock,320_480nm,dose_1,0.7346118896128588,0.27379686988609,fwhm_only
chrom_total,12Oclock,320_480nm,dose_2,0.26301152591682353,0.6702106062314132,fwhm_only
chrom_total,12Oclock,320_480nm,dose_3,0.7195861731603967,0.746940679793033,fwhm_only
chrom_total,12Oclock,320_480nm,dose_4,0.9218267009154089,0.9855803035928415,fwhm_only
chrom_total,12Oclock,320_480nm,dose_5,0.7902245765865838,0.8071596303191209,fwhm_only
chrom_total,12Oclock,320_480nm,dose_6,0.6907334504666338,0.8313635728597397,fwhm_only
chrom_total,12Oclock,320_480nm,dose_1,0.8124082207434001,0.27379686988609,peak_auc
chrom_total,12Oclock,320_480nm,dose_2,0.7199518446315899,0.6702106062314132,peak_auc
chrom_total,12Oclock,320_480nm,dose_3,0.6871370157004987,0.746940679793033,peak_auc
chrom_total,12Oclock,320_480nm,dose_4,0.636795941828292,0.9855803035928415,peak_auc
chrom_total,12Oclock,320_480nm,dose_5,0.6836785130912627,0.8071596303191209,peak_auc
chrom_total,12Oclock,320_480nm,dose_6,0.6740350965043294,0.8313635728597397,peak_auc
chrom_total,12Oclock,320_480nm,dose_1,0.808132876066434,0.27379686988609,peak_only
chrom_total,12Oclock,320_480nm,dose_2,0.7263149906636959,0.6702106062314132,peak_only
chrom_total,12Oclock,320_480nm,dose_3,0.7107408915561619,0.746940679793033,peak_only
chrom_total,12Oclock,320_480nm,dose_4,0.6631799886635412,0.9855803035928415,peak_only
chrom_total,12Oclock,320_480nm,dose_5,0.7029530310364047,0.8071596303191209,peak_only
chrom_total,12Oclock,320_480nm,dose_6,0.6970492659653522,0.8313635728597397,peak_only
chrom_total,12Oclock,320_480nm,dose_1,0.8081591767687119,0.27379686988609,peak_reflectance+continuum_depth
chrom_total,12Oclock,320_480nm,dose_2,0.7263100270579648,0.6702106062314132,peak_reflectance+continuum_depth
chrom_total,12Oclock,320_480nm,dose_3,0.7107226933472013,0.746940679793033,peak_reflectance+continuum_depth
chrom_total,12Oclock,320_480nm,dose_4,0.6631215816167976,0.9855803035928415,peak_reflectance+continuum_depth
chrom_total,12Oclock,320_480nm,dose_5,0.7029545977267571,0.8071596303191209,peak_reflectance+continuum_depth
chrom_total,12Oclock,320_480nm,dose_6,0.6970428791992732,0.8313635728597397,peak_reflectance+continuum_depth
chrom_total,12Oclock,320_480nm,dose_1,0.734630920828895,0.27379686988609,peak_reflectance+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_2,0.255545816398159,0.6702106062314132,peak_reflectance+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_3,0.7201869008117303,0.746940679793033,peak_reflectance+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_4,0.9219818122505793,0.9855803035928415,peak_reflectance+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_5,0.7885718300479627,0.8071596303191209,peak_reflectance+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_6,0.6846364819442499,0.8313635728597397,peak_reflectance+fwhm_nm
chrom_total,12Oclock,320_480nm,dose_1,0.8081328760664339,0.27379686988609,peak_reflectance+peak_wavelength_nm
chrom_total,12Oclock,320_480nm,dose_2,0.7263149906636958,0.6702106062314132,peak_reflectance+peak_wavelength_nm
chrom_total,12Oclock,320_480nm,dose_3,0.7107408915561618,0.746940679793033,peak_reflectance+peak_wavelength_nm
chrom_total,12Oclock,320_480nm,dose_4,0.6631799886635412,0.9855803035928415,peak_reflectance+peak_wavelength_nm
chrom_total,12Oclock,320_480nm,dose_5,0.7029530310364048,0.8071596303191209,peak_reflectance+peak_wavelength_nm
chrom_total,12Oclock,320_480nm,dose_6,0.6970492659653522,0.8313635728597397,peak_reflectance+peak_wavelength_nm
chrom_total,12Oclock,320_480nm,dose_1,0.8124376809880771,0.27379686988609,peak_wavelength_nm+auc
chrom_total,12Oclock,320_480nm,dose_2,0.7200496888937686,0.6702106062314132,peak_wavelength_nm+auc
chrom_total,12Oclock,320_480nm,dose_3,0.686956890001378,0.746940679793033,peak_wavelength_nm+auc
