dose_id,angle,band_label,wavelength_nm,reflectance
dose_2,12Oclock,320_480nm,390.0,0.1165737062692641
dose_2,12Oclock,320_480nm,390.5,0.1141806691884994
dose_2,12Oclock,320_480nm,391.0,0.1167618085940678
dose_2,12Oclock,320_480nm,391.5,0.1149685680866241
dose_2,12Oclock,320_480nm,392.0,0.1125831082463264
dose_2,12Oclock,320_480nm,392.5,0.1139325574040412
dose_2,12Oclock,320_480nm,393.0,0.1143470853567123
dose_2,12Oclock,320_480nm,393.5,0.1139995033542315
dose_2,12Oclock,320_480nm,394.0,0.1120674684643745
dose_2,12Oclock,320_480nm,394.5,0.1114745686451593
dose_2,12Oclock,320_480nm,395.0,0.11249657223622
dose_2,12Oclock,320_480nm,395.5,0.1156537681818008
dose_2,12Oclock,320_480nm,396.0,0.1178563162684439
dose_2,12Oclock,320_480nm,396.5,0.1163228054841358
dose_2,12Oclock,320_480nm,397.0,0.1175578162074088
dose_2,12Oclock,320_480nm,397.5,0.1161354059974352
dose_2,12Oclock,320_480nm,398.0,0.1163545871774355
dose_2,12Oclock,320_480nm,398.5,0.1144858722885449
dose_2,12Oclock,320_480nm,399.0,0.1172733878095944
dose_2,12Oclock,320_480nm,399.5,0.1186964586377143
dose_2,12Oclock,320_480nm,400.0,0.1171709572275478
dose_2,12Oclock,320_480nm,400.5,0.1142065748572349
dose_2,12Oclock,320_480nm,401.0,0.1122259149948755
dose_2,12Oclock,320_480nm,401.5,0.1149479473630587
dose_2,12Oclock,320_480nm,402.0,0.1165923501054445
dose_2,12Oclock,320_480nm,402.5,0.116847202181816
dose_2,12Oclock,320_480nm,403.0,0.1148315270741779
dose_2,12Oclock,320_480nm,403.5,0.1142925719420114
dose_2,12Oclock,320_480nm,404.0,0.1148994515339533
dose_2,12Oclock,320_480nm,404.5,0.112734667956829
dose_2,12Oclock,320_480nm,405.0,0.1136921023329098
dose_2,12Oclock,320_480nm,405.5,0.1160897637406984
dose_2,12Oclock,320_480nm,406.0,0.1218000799417495
dose_2,12Oclock,320_480nm,406.5,0.1178648397326468
dose_2,12Oclock,320_480nm,407.0,0.1174815992514292
dose_2,12Oclock,320_480nm,407.5,0.1178455551465352
dose_2,12Oclock,320_480nm,408.0,0.1169858550031979
dose_2,12Oclock,320_480nm,408.5,0.1154692893226941
dose_2,12Oclock,320_480nm,409.0,0.1170198470354079
dose_2,12Oclock,320_480nm,409.5,0.1217422361175219
dose_2,12Oclock,320_480nm,410.0,0.1210367282231648
dose_2,12Oclock,320_480nm,410.5,0.1178797160585721
dose_2,12Oclock,320_480nm,411.0,0.1194635654489198
dose_2,12Oclock,320_480nm,411.5,0.1261601597070693
dose_2,12Oclock,320_480nm,412.0,0.1241609354813893
dose_2,12Oclock,320_480nm,412.5,0.1192354237039883
dose_2,12Oclock,320_480nm,413.0,0.116236555079619
dose_2,12Oclock,320_480nm,413.5,0.1213096156716346
dose_2,12Oclock,320_480nm,414.0,0.1257955506443977
dose_2,12Oclock,320_480nm,414.5,0.1233625014623005
dose_2,12Oclock,320_480nm,415.0,0.1192153493563333
dose_2,12Oclock,320_480nm,415.5,0.1203137263655662
dose_2,12Oclock,320_480nm,416.0,0.1231490994493165
dose_2,12Oclock,320_480nm,416.5,0.1183905700842539
dose_2,12Oclock,320_480nm,417.0,0.1182571401198704
dose_2,12Oclock,320_480nm,417.5,0.1182559678951898
dose_2,12Oclock,320_480nm,418.0,0.1214839220046996
dose_2,12Oclock,320_480nm,418.5,0.1214617614944775
dose_2,12Oclock,320_480nm,419.0,0.1195881019035974
dose_2,12Oclock,320_480nm,419.5,0.1236307720343271
dose_2,12Oclock,320_480nm,420.0,0.1218377575278281
dose_2,12Oclock,320_480nm,420.5,0.1203977738817532
dose_2,12Oclock,320_480nm,421.0,0.1230405420064925
dose_2,12Oclock,320_480nm,421.5,0.1198546861608822
dose_2,12Oclock,320_480nm,422.0,0.1222376699248949
dose_2,12Oclock,320_480nm,422.5,0.1237287794550259
dose_2,12Oclock,320_480nm,423.0,0.1215277587374051
dose_2,12Oclock,320_480nm,423.5,0.1226704518000284
dose_2,12Oclock,320_480nm,424.0,0.1207689891258875
dose_2,12Oclock,320_480nm,424.5,0.1214148774743079
dose_2,12Oclock,320_480nm,425.0,0.1271501208345095
dose_2,12Oclock,320_480nm,425.5,0.1254531219601631
dose_2,12Oclock,320_480nm,426.0,0.122225393851598
dose_2,12Oclock,320_480nm,426.5,0.1201593255003293
dose_2,12Oclock,320_480nm,427.0,0.1220635175704955
dose_2,12Oclock,320_480nm,427.5,0.1282738000154495
dose_2,12Oclock,320_480nm,428.0,0.1215156142910321
dose_2,12Oclock,320_480nm,428.5,0.1221776480476061
dose_2,12Oclock,320_480nm,429.0,0.1269136940439542
dose_2,12Oclock,320_480nm,429.5,0.1330582077304522
dose_2,12Oclock,320_480nm,430.0,0.1226672952373822
dose_2,12Oclock,320_480nm,430.5,0.1237170870105425
dose_2,12Oclock,320_480nm,431.0,0.1254756674170493
dose_2,12Oclock,320_480nm,431.5,0.1258729149897892
dose_2,12Oclock,320_480nm,432.0,0.127070349951585
dose_2,12Oclock,320_480nm,432.5,0.1261683652798334
dose_2,12Oclock,320_480nm,433.0,0.1256814127167065
dose_2,12Oclock,320_480nm,433.5,0.125492513179779
dose_2,12Oclock,320_480nm,434.0,0.1244265486796696
dose_2,12Oclock,320_480nm,434.5,0.1241401433944702
dose_2,12Oclock,320_480nm,435.0,0.123271236817042
dose_2,12Oclock,320_480nm,435.5,0.1248747035861014
dose_2,12Oclock,320_480nm,436.0,0.127104178071022
dose_2,12Oclock,320_480nm,436.5,0.1304987296462058
dose_2,12Oclock,320_480nm,437.0,0.124810534218947
dose_2,12Oclock,320_480nm,437.5,0.1267733400066693
dose_2,12Oclock,320_480nm,438.0,0.1251714328924814
dose_2,12Oclock,320_480nm,438.5,0.1270890558759371
dose_2,12Oclock,320_480nm,439.0,0.1273972441752751
dose_2,12Oclock,320_480nm,439.5,0.1284086306889851
dose_2,12Oclock,320_480nm,440.0,0.1274173135558764
dose_2,12Oclock,320_480nm,440.5,0.1286323467890421
dose_2,12Oclock,320_480nm,441.0,0.1282870496312777
dose_2,12Oclock,320_480nm,441.5,0.1332393462459246
dose_2,12Oclock,320_480nm,442.0,0.1282397136092185
dose_2,12Oclock,320_480nm,442.5,0.1332836324969926
dose_2,12Oclock,320_480nm,443.0,0.1350080246726671
dose_2,12Oclock,320_480nm,443.5,0.1353760634859402
dose_2,12Oclock,320_480nm,444.0,0.1360768129428227
dose_2,12Oclock,320_480nm,444.5,0.1290026058753331
dose_2,12Oclock,320_480nm,445.0,0.1326018373171488
dose_2,12Oclock,320_480nm,445.5,0.1362386842568715
dose_2,12Oclock,320_480nm,446.0,0.133012535671393
dose_2,12Oclock,320_480nm,446.5,0.1303311437368392
dose_2,12Oclock,320_480nm,447.0,0.1301152209440866
dose_2,12Oclock,320_480nm,447.5,0.1299091825882593
dose_2,12Oclock,320_480nm,448.0,0.1326228827238082
dose_2,12Oclock,320_480nm,448.5,0.1315870409210522
dose_2,12Oclock,320_480nm,449.0,0.1320434982577959
dose_2,12Oclock,320_480nm,449.5,0.1349017620086669
dose_2,12Oclock,320_480nm,450.0,0.1321228270729382
dose_2,12Oclock,320_480nm,450.5,0.1340009892980257
dose_2,12Oclock,320_480nm,451.0,0.1415529151757558
dose_2,12Oclock,320_480nm,451.5,0.1481788704792658
dose_2,12Oclock,320_480nm,452.0,0.1394988099733987
dose_2,12Oclock,320_480nm,452.5,0.1441069940725962
dose_2,12Oclock,320_480nm,453.0,0.1456424444913863
dose_2,12Oclock,320_480nm,453.5,0.1375251039862632
dose_2,12Oclock,320_480nm,454.0,0.1475155502557754
dose_2,12Oclock,320_480nm,454.5,0.1407417804002761
dose_2,12Oclock,320_480nm,455.0,0.1403554330269495
dose_2,12Oclock,320_480nm,455.5,0.1440037637948989
dose_2,12Oclock,320_480nm,456.0,0.1386188268661498
dose_2,12Oclock,320_480nm,456.5,0.1393861696124076
dose_2,12Oclock,320_480nm,457.0,0.1454825848340988
dose_2,12Oclock,320_480nm,457.5,0.1468937198321024
dose_2,12Oclock,320_480nm,458.0,0.1400449573993682
dose_2,12Oclock,320_480nm,458.5,0.1422157436609268
dose_2,12Oclock,320_480nm,459.0,0.1447036912043889
dose_2,12Oclock,320_480nm,459.5,0.1471113016208012
dose_2,12Oclock,320_480nm,460.0,0.1456521451473236
dose_2,12Oclock,320_480nm,460.5,0.1415612151225407
dose_2,12Oclock,320_480nm,461.0,0.1439572423696517
dose_2,12Oclock,320_480nm,461.5,0.1481746782859166
dose_2,12Oclock,320_480nm,462.0,0.145452082157135
dose_2,12Oclock,320_480nm,462.5,0.1482640703519185
dose_2,12Oclock,320_480nm,463.0,0.1518233319123585
dose_2,12Oclock,320_480nm,463.5,0.1526003529628117
dose_2,12Oclock,320_480nm,464.0,0.1531864802042642
dose_2,12Oclock,320_480nm,464.5,0.1588893781105677
dose_2,12Oclock,320_480nm,465.0,0.1538375069697697
dose_2,12Oclock,320_480nm,465.5,0.1572783440351485
dose_2,12Oclock,320_480nm,466.0,0.1563976903756459
dose_2,12Oclock,320_480nm,466.5,0.1556314826011657
dose_2,12Oclock,320_480nm,467.0,0.1520598977804183
dose_2,12Oclock,320_480nm,467.5,0.1558662205934524
dose_2,12Oclock,320_480nm,468.0,0.1588703592618306
dose_2,12Oclock,320_480nm,468.5,0.1600181311368942
dose_2,12Oclock,320_480nm,469.0,0.1639419347047805
dose_2,12Oclock,320_480nm,469.5,0.1714472969373067
dose_2,12Oclock,320_480nm,470.0,0.1676426927248636
dose_2,12Oclock,320_480nm,470.5,0.1676356842120488
dose_2,12Oclock,320_480nm,471.0,0.1617490152517954
dose_2,12Oclock,320_480nm,471.5,0.1642321993907292
dose_2,12Oclock,320_480nm,472.0,0.1609994620084762
dose_2,12Oclock,320_480nm,472.5,0.1682174007097879
dose_2,12Oclock,320_480nm,473.0,0.1610475679238636
dose_2,12Oclock,320_480nm,473.5,0.1650223980347315
dose_2,12Oclock,320_480nm,474.0,0.1617909471193949
dose_2,12Oclock,320_480nm,474.5,0.1642833501100539
dose_2,12Oclock,320_480nm,475.0,0.1655178566773732
dose_2,12Oclock,320_480nm,475.5,0.1691451420386631
dose_2,12Oclock,320_480nm,476.0,0.1685838301976521
dose_2,12Oclock,320_480nm,476.5,0.1664435217777887
dose_2,12Oclock,320_480nm,477.0,0.1650618612766265
dose_2,12Oclock,320_480nm,477.5,0.1684430489937464
dose_2,12Oclock,320_480nm,478.0,0.166830837726593
dose_2,12Oclock,320_480nm,478.5,0.163010815779368
dose_2,12Oclock,320_480nm,479.0,0.1625232845544814
dose_2,12Oclock,320_480nm,479.5,0.1634005407492319
dose_2,12Oclock,320_480nm,480.0,0.1668345828851064
dose_3,12Oclock,320_480nm,320.0,0.0917900900046029
dose_3,12Oclock,320_480nm,320.5,0.095712125301361
dose_3,12Oclock,320_480nm,321.0,0.0957367171843845
dose_3,12Oclock,320_480nm,321.5,0.096063142021497
dose_3,12Oclock,320_480nm,322.0,0.0968940580884615
dose_3,12Oclock,320_480nm,322.5,0.0950783838828404
dose_3,12Oclock,320_480nm,323.0,0.0972464780012766
dose_3,12Oclock,320_480nm,323.5,0.1006138076384862
dose_3,12Oclock,320_480nm,324.0,0.0972032820185025
dose_3,12Oclock,320_480nm,324.5,0.0979181329409281
dose_3,12Oclock,320_480nm,325.0,0.1014006560047467
dose_3,12Oclock,320_480nm,325.5,0.0990479166309038
dose_3,12Oclock,320_480nm,326.0,0.1024249866604804
dose_3,12Oclock,320_480nm,326.5,0.1030660569667816
dose_3,12Oclock,320_480nm,327.0,0.1013836314280827
dose_3,12Oclock,320_480nm,327.5,0.1024063900113105
dose_3,12Oclock,320_480nm,328.0,0.1024581839640935
dose_3,12Oclock,320_480nm,328.5,0.103737416366736
dose_3,12Oclock,320_480nm,329.0,0.1031596834460893
dose_3,12Oclock,320_480nm,329.5,0.1010525499780972
dose_3,12Oclock,320_480nm,330.0,0.1016846224665641
dose_3,12Oclock,320_480nm,330.5,0.1052545631925264
dose_3,12Oclock,320_480nm,331.0,0.1035453130801518
dose_3,12Oclock,320_480nm,331.5,0.1015464738011359
dose_3,12Oclock,320_480nm,332.0,0.1062021851539611
dose_3,12Oclock,320_480nm,332.5,0.1039107739925384
dose_3,12Oclock,320_480nm,333.0,0.1023915087183316
dose_3,12Oclock,320_480nm,333.5,0.1066685194770494
dose_3,12Oclock,320_480nm,334.0,0.103634551167488
dose_3,12Oclock,320_480nm,334.5,0.1048430005709329
dose_3,12Oclock,320_480nm,335.0,0.1046516845623651
dose_3,12Oclock,320_480nm,335.5,0.1015074625611304
dose_3,12Oclock,320_480nm,336.0,0.1024941702683766
dose_3,12Oclock,320_480nm,336.5,0.103002925713857
dose_3,12Oclock,320_480nm,337.0,0.1036396622657775
dose_3,12Oclock,320_480nm,337.5,0.1028254702687263
dose_3,12Oclock,320_480nm,338.0,0.1028437539935111
dose_3,12Oclock,320_480nm,338.5,0.1033205663164456
dose_3,12Oclock,320_480nm,339.0,0.1051779563228288
dose_3,12Oclock,320_480nm,339.5,0.1065157329042752
dose_3,12Oclock,320_480nm,340.0,0.1028927291433016
dose_3,12Oclock,320_480nm,340.5,0.1050365765889485
dose_3,12Oclock,320_480nm,341.0,0.1052687714497248
dose_3,12Oclock,320_480nm,341.5,0.1048302526275316
dose_3,12Oclock,320_480nm,342.0,0.1072239031394322
dose_3,12Oclock,320_480nm,342.5,0.1070925643046696
dose_3,12Oclock,320_480nm,343.0,0.1069657454888025
dose_3,12Oclock,320_480nm,343.5,0.1097146347165107
dose_3,12Oclock,320_480nm,344.0,0.1081978604197501
dose_3,12Oclock,320_480nm,344.5,0.1101669346292813
dose_3,12Oclock,320_480nm,345.0,0.1090066606799761
dose_3,12Oclock,320_480nm,345.5,0.1075278346737225
dose_3,12Oclock,320_480nm,346.0,0.1094522600372632
dose_3,12Oclock,320_480nm,346.5,0.1101015160481134
dose_3,12Oclock,320_480nm,347.0,0.110954463481903
dose_3,12Oclock,320_480nm,347.5,0.1119994247953096
dose_3,12Oclock,320_480nm,348.0,0.1109872981905936
dose_3,12Oclock,320_480nm,348.5,0.1124546155333518
dose_3,12Oclock,320_480nm,349.0,0.1112772126992543
dose_3,12Oclock,320_480nm,349.5,0.1117945859829584
dose_3,12Oclock,320_480nm,350.0,0.1115299090743064
dose_3,12Oclock,320_480nm,350.5,0.1117154757181802
dose_3,12Oclock,320_480nm,351.0,0.1129643370707829
dose_3,12Oclock,320_480nm,351.5,0.1133009071151415
dose_3,12Oclock,320_480nm,352.0,0.1150279889504114
dose_3,12Oclock,320_480nm,352.5,0.1137461811304092
dose_3,12Oclock,320_480nm,353.0,0.1128703504800796
dose_3,12Oclock,320_480nm,353.5,0.113507700463136
dose_3,12Oclock,320_480nm,354.0,0.1144960150122642
dose_3,12Oclock,320_480nm,354.5,0.1156511008739471
dose_3,12Oclock,320_480nm,355.0,0.1165659030278523
dose_3,12Oclock,320_480nm,355.5,0.1185479362805684
dose_3,12Oclock,320_480nm,356.0,0.1166886414090792
dose_3,12Oclock,320_480nm,356.5,0.1199532399574915
dose_3,12Oclock,320_480nm,357.0,0.1187421828508376
dose_3,12Oclock,320_480nm,357.5,0.1166577289501825
dose_3,12Oclock,320_480nm,358.0,0.1184551740686098
dose_3,12Oclock,320_480nm,358.5,0.117779624958833
dose_3,12Oclock,320_480nm,359.0,0.1189141323169072
dose_3,12Oclock,320_480nm,359.5,0.1174537390470504
dose_3,12Oclock,320_480nm,360.0,0.1164994835853576
dose_3,12Oclock,320_480nm,360.5,0.1186477368076642
dose_3,12Oclock,320_480nm,361.0,0.1188362340132395
dose_3,12Oclock,320_480nm,361.5,0.1193362896641095
dose_3,12Oclock,320_480nm,362.0,0.1207046334942181
dose_3,12Oclock,320_480nm,362.5,0.1200740113854407
dose_3,12Oclock,320_480nm,363.0,0.1211814284324645
dose_3,12Oclock,320_480nm,363.5,0.1202997912963231
dose_3,12Oclock,320_480nm,364.0,0.1202739526828129
dose_3,12Oclock,320_480nm,364.5,0.1208325450619061
dose_3,12Oclock,320_480nm,365.0,0.1217326447367668
dose_3,12Oclock,320_480nm,365.5,0.1240504756569862
dose_3,12Oclock,320_480nm,366.0,0.1227480545639991
dose_3,12Oclock,320_480nm,366.5,0.1212133690714835
dose_3,12Oclock,320_480nm,367.0,0.1243843361735343
dose_3,12Oclock,320_480nm,367.5,0.1226777533690134
dose_3,12Oclock,320_480nm,368.0,0.1195777704318363
dose_3,12Oclock,320_480nm,368.5,0.1202940369645754
dose_3,12Oclock,320_480nm,369.0,0.1207034389177957
dose_3,12Oclock,320_480nm,369.5,0.1213419114549954
dose_3,12Oclock,320_480nm,370.0,0.1249406139055887
dose_3,12Oclock,320_480nm,370.5,0.1255933841069539
dose_3,12Oclock,320_480nm,371.0,0.1232536882162093
dose_3,12Oclock,320_480nm,371.5,0.125911551217238
dose_3,12Oclock,320_480nm,372.0,0.1271894623835881
dose_3,12Oclock,320_480nm,372.5,0.1250605036815007
dose_3,12Oclock,320_480nm,373.0,0.125692456960678
dose_3,12Oclock,320_480nm,373.5,0.1269550422827402
dose_3,12Oclock,320_480nm,374.0,0.1255677913626035
dose_3,12Oclock,320_480nm,374.5,0.1253564432263373
dose_3,12Oclock,320_480nm,375.0,0.1233930811285972
dose_3,12Oclock,320_480nm,375.5,0.1235778381427128
dose_3,12Oclock,320_480nm,376.0,0.1206456199288367
dose_3,12Oclock,320_480nm,376.5,0.1193680986762046
dose_3,12Oclock,320_480nm,377.0,0.1202365135153134
dose_3,12Oclock,320_480nm,377.5,0.1232718427975971
dose_3,12Oclock,320_480nm,378.0,0.1262014682094255
dose_3,12Oclock,320_480nm,378.5,0.1246315042177835
dose_3,12Oclock,320_480nm,379.0,0.1249647587537765
dose_3,12Oclock,320_480nm,379.5,0.1259199405709901
dose_3,12Oclock,320_480nm,380.0,0.1253793959816296
dose_3,12Oclock,320_480nm,380.5,0.124068334698677
dose_3,12Oclock,320_480nm,381.0,0.1225002333521842
dose_3,12Oclock,320_480nm,381.5,0.122997353474299
dose_3,12Oclock,320_480nm,382.0,0.1255487377444902
dose_3,12Oclock,320_480nm,382.5,0.1271757582823435
dose_3,12Oclock,320_480nm,383.0,0.1279784167806306
dose_3,12Oclock,320_480nm,383.5,0.1262046098709106
dose_3,12Oclock,320_480nm,384.0,0.126282771428426
dose_3,12Oclock,320_480nm,384.5,0.1264534269769986
dose_3,12Oclock,320_480nm,385.0,0.1273532286286353
dose_3,12Oclock,320_480nm,385.5,0.1279909138878186
dose_3,12Oclock,320_480nm,386.0,0.1272832428415616
dose_3,12Oclock,320_480nm,386.5,0.1269098992149035
dose_3,12Oclock,320_480nm,387.0,0.1322739347815512
dose_3,12Oclock,320_480nm,387.5,0.1334392304221788
dose_3,12Oclock,320_480nm,388.0,0.1327072257796923
dose_3,12Oclock,320_480nm,388.5,0.1286875208218892
dose_3,12Oclock,320_480nm,389.0,0.1278696258862812
dose_3,12Oclock,320_480nm,389.5,0.1296824713548024
dose_3,12Oclock,320_480nm,390.0,0.1323983222246169
dose_3,12Oclock,320_480nm,390.5,0.1301894833644231
dose_3,12Oclock,320_480nm,391.0,0.1326529557506243
dose_3,12Oclock,320_480nm,391.5,0.1312225138147671
dose_3,12Oclock,320_480nm,392.0,0.1289673671126365
dose_3,12Oclock,320_480nm,392.5,0.1301265979806582
dose_3,12Oclock,320_480nm,393.0,0.1307818243900934
dose_3,12Oclock,320_480nm,393.5,0.1305275162061055
dose_3,12Oclock,320_480nm,394.0,0.1288561274607975
dose_3,12Oclock,320_480nm,394.5,0.1284365182121594
dose_3,12Oclock,320_480nm,395.0,0.1292798618475596
dose_3,12Oclock,320_480nm,395.5,0.1324440464377403
dose_3,12Oclock,320_480nm,396.0,0.1359178076187769
dose_3,12Oclock,320_480nm,396.5,0.1337218433618545
dose_3,12Oclock,320_480nm,397.0,0.1344989364345868
dose_3,12Oclock,320_480nm,397.5,0.133077822625637
dose_3,12Oclock,320_480nm,398.0,0.1332299808661142
dose_3,12Oclock,320_480nm,398.5,0.1317274793982505
dose_3,12Oclock,320_480nm,399.0,0.1343133648236592
dose_3,12Oclock,320_480nm,399.5,0.135513829688231
dose_3,12Oclock,320_480nm,400.0,0.1340523014465967
dose_3,12Oclock,320_480nm,400.5,0.1314593131343523
dose_3,12Oclock,320_480nm,401.0,0.1296762252847353
dose_3,12Oclock,320_480nm,401.5,0.1319082876046498
dose_3,12Oclock,320_480nm,402.0,0.1335045571128527
dose_3,12Oclock,320_480nm,402.5,0.1335801606376965
dose_3,12Oclock,320_480nm,403.0,0.1318293039997418
dose_3,12Oclock,320_480nm,403.5,0.1315545539061228
dose_3,12Oclock,320_480nm,404.0,0.132050611078739
dose_3,12Oclock,320_480nm,404.5,0.129930555820465
dose_3,12Oclock,320_480nm,405.0,0.1307851249972978
dose_3,12Oclock,320_480nm,405.5,0.1333613221844037
dose_3,12Oclock,320_480nm,406.0,0.1385460843642552
dose_3,12Oclock,320_480nm,406.5,0.1348770062128702
dose_3,12Oclock,320_480nm,407.0,0.1343966300288835
dose_3,12Oclock,320_480nm,407.5,0.1345539018511772
dose_3,12Oclock,320_480nm,408.0,0.1338083396355311
dose_3,12Oclock,320_480nm,408.5,0.132289891441663
dose_3,12Oclock,320_480nm,409.0,0.1336603686213493
dose_3,12Oclock,320_480nm,409.5,0.1378612667322158
dose_3,12Oclock,320_480nm,410.0,0.1377705459793408
dose_3,12Oclock,320_480nm,410.5,0.1344437276323636
dose_3,12Oclock,320_480nm,411.0,0.1356319660941759
dose_3,12Oclock,320_480nm,411.5,0.1419664149483044
dose_3,12Oclock,320_480nm,412.0,0.14034815877676
dose_3,12Oclock,320_480nm,412.5,0.136594774822394
dose_3,12Oclock,320_480nm,413.0,0.1329516246914863
dose_3,12Oclock,320_480nm,413.5,0.1373658205072084
dose_3,12Oclock,320_480nm,414.0,0.1418108368913332
dose_3,12Oclock,320_480nm,414.5,0.139355423549811
dose_3,12Oclock,320_480nm,415.0,0.1352822879950205
dose_3,12Oclock,320_480nm,415.5,0.1361997202038764
dose_3,12Oclock,320_480nm,416.0,0.1388092413544654
dose_3,12Oclock,320_480nm,416.5,0.1342476109663645
dose_3,12Oclock,320_480nm,417.0,0.1339432671666144
dose_3,12Oclock,320_480nm,417.5,0.133841981490453
dose_3,12Oclock,320_480nm,418.0,0.1370947336157162
dose_3,12Oclock,320_480nm,418.5,0.1369335601727167
dose_3,12Oclock,320_480nm,419.0,0.1351833194494247
dose_3,12Oclock,320_480nm,419.5,0.1390912507971127
dose_3,12Oclock,320_480nm,420.0,0.1373352731267611
dose_3,12Oclock,320_480nm,420.5,0.1360098173220951
dose_3,12Oclock,320_480nm,421.0,0.1383640343944231
dose_3,12Oclock,320_480nm,421.5,0.1350658237934112
dose_3,12Oclock,320_480nm,422.0,0.1372317473093668
dose_3,12Oclock,320_480nm,422.5,0.1387878954410552
dose_3,12Oclock,320_480nm,423.0,0.1366185620427131
dose_3,12Oclock,320_480nm,423.5,0.1374012107650438
dose_3,12Oclock,320_480nm,424.0,0.135825532178084
dose_3,12Oclock,320_480nm,424.5,0.1367610494295755
dose_3,12Oclock,320_480nm,425.0,0.1421276330947875
dose_3,12Oclock,320_480nm,425.5,0.1404694591959317
dose_3,12Oclock,320_480nm,426.0,0.1374775643150011
dose_3,12Oclock,320_480nm,426.5,0.1357189739743868
dose_3,12Oclock,320_480nm,427.0,0.1372634395956992
dose_3,12Oclock,320_480nm,427.5,0.1432292833924293
dose_3,12Oclock,320_480nm,428.0,0.1369527330001194
dose_3,12Oclock,320_480nm,428.5,0.1371451169252394
dose_3,12Oclock,320_480nm,429.0,0.1415251344442367
dose_3,12Oclock,320_480nm,429.5,0.1477570111552873
dose_3,12Oclock,320_480nm,430.0,0.1382826517025629
dose_3,12Oclock,320_480nm,430.5,0.1390807107090949
dose_3,12Oclock,320_480nm,431.0,0.1406228492657343
dose_3,12Oclock,320_480nm,431.5,0.1405612180630365
dose_3,12Oclock,320_480nm,432.0,0.1419974863529205
dose_3,12Oclock,320_480nm,432.5,0.1409074440598487
dose_3,12Oclock,320_480nm,433.0,0.1402082716425259
dose_3,12Oclock,320_480nm,433.5,0.1404548858602841
dose_3,12Oclock,320_480nm,434.0,0.1396964540084202
dose_3,12Oclock,320_480nm,434.5,0.1391444280743598
dose_3,12Oclock,320_480nm,435.0,0.1379612932602564
dose_3,12Oclock,320_480nm,435.5,0.1402911767363548
dose_3,12Oclock,320_480nm,436.0,0.1419525444507598
dose_3,12Oclock,320_480nm,436.5,0.1451985985040664
dose_3,12Oclock,320_480nm,437.0,0.1399072855710983
dose_3,12Oclock,320_480nm,437.5,0.1413149585326512
dose_3,12Oclock,320_480nm,438.0,0.1395991792281468
dose_3,12Oclock,320_480nm,438.5,0.1416152616341908
dose_3,12Oclock,320_480nm,439.0,0.1416965300838152
dose_3,12Oclock,320_480nm,439.5,0.1426412736376126
dose_3,12Oclock,320_480nm,440.0,0.1418124909202257
dose_3,12Oclock,320_480nm,440.5,0.142910453180472
dose_3,12Oclock,320_480nm,441.0,0.1427346318960189
dose_3,12Oclock,320_480nm,441.5,0.147504910826683
dose_3,12Oclock,320_480nm,442.0,0.1425167843699455
dose_3,12Oclock,320_480nm,442.5,0.1476008743047713
dose_3,12Oclock,320_480nm,443.0,0.1495290795962015
dose_3,12Oclock,320_480nm,443.5,0.1498017708460489
dose_3,12Oclock,320_480nm,444.0,0.1504218131303786
dose_3,12Oclock,320_480nm,444.5,0.1436644022663433
dose_3,12Oclock,320_480nm,445.0,0.1470070853829383
dose_3,12Oclock,320_480nm,445.5,0.1509770452976226
dose_3,12Oclock,320_480nm,446.0,0.1480071296294529
dose_3,12Oclock,320_480nm,446.5,0.1458385909597078
dose_3,12Oclock,320_480nm,447.0,0.1452946215867996
dose_3,12Oclock,320_480nm,447.5,0.1458546966314315
dose_3,12Oclock,320_480nm,448.0,0.1476558844248453
dose_3,12Oclock,320_480nm,448.5,0.1470170021057129
dose_3,12Oclock,320_480nm,449.0,0.1474184393882751
dose_3,12Oclock,320_480nm,449.5,0.1506222734848658
dose_3,12Oclock,320_480nm,450.0,0.1486458331346511
dose_3,12Oclock,320_480nm,450.5,0.1512317061424255
dose_3,12Oclock,320_480nm,451.0,0.1585234602292378
dose_3,12Oclock,320_480nm,451.5,0.1655768950780232
dose_3,12Oclock,320_480nm,452.0,0.1567642639080682
dose_3,12Oclock,320_480nm,452.5,0.1609442184368769
dose_3,12Oclock,320_480nm,453.0,0.1629025836785634
dose_3,12Oclock,320_480nm,453.5,0.1545839806397755
dose_3,12Oclock,320_480nm,454.0,0.1652016838391621
dose_3,12Oclock,320_480nm,454.5,0.1591474612553914
dose_3,12Oclock,320_480nm,455.0,0.1585283378760019
dose_3,12Oclock,320_480nm,455.5,0.1623807946840921
dose_3,12Oclock,320_480nm,456.0,0.1575911243756611
dose_3,12Oclock,320_480nm,456.5,0.1583093553781509
dose_3,12Oclock,320_480nm,457.0,0.1643479218085606
dose_3,12Oclock,320_480nm,457.5,0.1658710141976674
dose_3,12Oclock,320_480nm,458.0,0.1598183959722518
dose_3,12Oclock,320_480nm,458.5,0.1623993118604023
dose_3,12Oclock,320_480nm,459.0,0.1648851086695988
dose_3,12Oclock,320_480nm,459.5,0.1669963598251342
dose_3,12Oclock,320_480nm,460.0,0.1660862863063811
dose_3,12Oclock,320_480nm,460.5,0.1620390266180038
dose_3,12Oclock,320_480nm,461.0,0.1644699623187382
dose_3,12Oclock,320_480nm,461.5,0.1695932100216547
dose_3,12Oclock,320_480nm,462.0,0.1687608957290649
dose_3,12Oclock,320_480nm,462.5,0.1695335706075032
